CustomerID,Age,AccountType,Balance,OpenDate,Status,CreditScore,Region,TransactionCount,HasLoan
C1412,27,Savings,15362.14,2020-08-11,Active,575,West,110,No
C1413,22,Checking,5418.9,2018-08-04,Active,689,North,51,No
C1414,56,Checking,4787.45,2019-02-15,Active,681,South,35,No
C1415,44,Checking,2028.85,2022-08-20,Active,629,East,23,No
C1416,32,Savings,2907.46,2021-09-14,Active,736,North,26,No
C1417,59,Checking,13692.58,2023-04-19,Active,717,South,94,No
C1418,42,Checking,6738.01,2019-02-16,Active,740,South,55,No
C1419,41,Checking,9439.69,2025-08-22,Active,671,West,70,No
C1420,41,Checking,3784.61,2019-07-18,Active,722,East,27,No
C1421,65,Checking,-6119.52,2018-01-22,Active,648,North,0,No
C1422,62,Savings,1863.18,2024-03-04,Active,823,South,21,No
C1423,38,Checking,7484.06,2019-10-09,Active,623,North,62,No
C1424,52,Savings,3497.52,2022-07-25,Churned,827,East,30,No
C1425,48,Savings,3656.25,2025-04-28,Active,682,West,28,No
C1426,57,Checking,6437.33,2023-05-03,Active,583,West,52,No
C1427,29,Savings,16669.6,2023-05-10,Active,775,West,122,No
C1428,49,Savings,546.88,2025-04-18,Active,688,East,5,No
C1429,53,Checking,10599.02,2020-03-27,Churned,739,West,85,Yes
C1430,19,Savings,2225.11,2021-03-22,Churned,765,East,22,Yes
C1431,26,Checking,3671.05,2021-08-08,Active,703,East,36,No
C1432,18,Savings,282.94,2021-03-15,Active,638,South,6,Yes
C1433,37,Savings,2299.02,2025-03-30,Churned,748,South,17,No
C1434,49,Checking,4340.54,2018-08-31,Churned,680,West,29,Yes
C1435,59,Savings,496.89,2019-01-02,Active,728,West,5,Yes
C1436,41,Checking,4202.97,2025-04-25,Active,529,West,30,No
C1437,60,Checking,15862.87,2024-06-09,Active,711,South,115,No
C1438,24,Checking,818.23,2020-08-09,Churned,635,West,17,No
C1439,20,Checking,8824.76,2024-01-01,Active,795,East,63,No
C1440,40,Savings,3312.45,2018-06-02,Active,723,East,35,Yes
C1441,45,Savings,6538.29,2019-12-19,Active,696,South,51,No
C1442,40,Checking,1958.55,2022-09-08,Active,714,South,14,No
C1443,18,Checking,1192.49,2019-12-22,Active,610,North,22,No
C1444,39,Savings,1199.43,2018-05-29,Suspended,793,East,15,Yes
C1445,25,Savings,588.6,2022-06-15,Active,819,North,6,No
C1446,49,Checking,1382.17,2023-07-23,Active,707,South,20,Yes
C1447,45,Checking,6697.78,2020-02-03,Active,791,East,55,No
C1448,29,Savings,12956.71,2021-03-31,Active,640,West,87,No
C1449,34,Savings,10246.11,2018-06-03,Active,624,East,83,No
C1450,28,Savings,7083.65,2018-02-07,Active,682,South,48,Yes
C1451,40,Savings,852.12,2021-05-07,Active,710,North,16,Yes
C1452,52,Savings,2198.08,2024-05-15,Active,652,West,21,Yes
C1453,29,Savings,2374.7,2024-10-04,Active,717,South,20,No
C1454,47,Checking,1875.75,2019-03-16,Active,701,West,15,No
C1455,34,Checking,4491.71,2021-10-04,Churned,610,East,41,No
C1456,31,Savings,4751.46,2021-03-11,Churned,716,South,37,No
C1457,41,Checking,2798.6,2023-02-05,Active,740,South,33,No
C1458,28,Savings,2769.78,2025-03-11,Active,692,North,25,No
C1459,34,Savings,10730.98,2024-02-04,Churned,760,North,81,No
C1460,26,Savings,9493.72,2023-11-18,Active,594,West,64,No
C1461,64,Savings,2357.25,2023-07-17,Active,712,North,24,No
C1462,41,Checking,14855.71,2019-07-04,Churned,598,West,111,No
C1463,32,Checking,18472.08,2023-08-28,Active,602,North,136,No
C1464,43,Savings,2523.76,2023-04-02,Active,635,South,24,Yes
C1465,39,Savings,2775.68,2021-01-22,Churned,614,West,26,Yes
C1466,38,Savings,4376.88,2020-02-29,Active,641,North,36,No
C1467,48,Checking,17143.61,2019-04-07,Active,665,East,121,No
C1468,50,Checking,12690.32,2021-09-16,Active,738,East,98,No
C1469,34,Savings,799.31,2019-10-28,Active,657,North,17,No
C1470,34,Savings,3142.7,2023-02-23,Active,569,West,33,No
C1471,37,Savings,4986.16,2025-04-09,Active,759,South,46,No
C1472,18,Checking,4346.59,2020-11-19,Suspended,621,East,41,No
C1473,22,Checking,1443.01,2020-02-02,Active,675,East,11,No
C1474,57,Checking,11896.18,,Active,711,West,88,Yes
C1475,60,Savings,6929.52,2021-10-12,Active,693,North,50,No
C1476,38,Checking,11067.56,2021-04-23,Active,756,East,74,No
C1477,47,Checking,11893.95,2024-05-14,Active,713,East,86,Yes
C1478,44,Checking,8428.44,2025-07-25,Suspended,619,South,68,Yes
C1479,77,Savings,3620.46,2020-03-02,Churned,832,East,38,Yes
C1480,54,Savings,5808.07,2019-12-20,Active,693,West,51,No
C1481,39,Savings,1198.73,2024-11-07,Active,669,West,15,No
C1482,29,Checking,6868.62,2025-03-01,Active,747,West,47,No
C1483,21,Savings,1335.24,2022-07-19,Active,697,East,18,No
C1484,43,Checking,7254.03,2022-10-18,Active,707,North,57,No
C1485,31,Checking,1715.06,2023-10-12,Active,850,West,26,No
C1486,23,Savings,900.33,2021-09-05,Suspended,660,North,12,Yes
C1487,33,Savings,1233.99,2018-12-22,Active,657,East,14,No
C1488,28,Savings,161.96,2022-06-30,Active,688,East,12,No
C1489,61,Savings,7760.85,2025-07-04,Active,755,South,56,Yes
C1490,51,Savings,8059.6,2019-01-26,Active,574,West,60,Yes
C1491,40,Checking,4490.81,2020-01-27,Active,542,South,30,No
C1492,58,Savings,1205.86,2019-07-30,Active,638,East,19,No
C1493,41,Checking,673.52,2023-05-10,Active,677,East,15,Yes
C1494,30,Savings,265.89,2021-08-18,Active,650,North,3,No
C1495,59,Savings,1237.32,2020-10-13,Active,715,South,14,No
C1496,47,Savings,13440.5,2018-01-28,Active,617,South,98,Yes
C1497,28,Checking,1808.77,2020-12-04,Active,580,South,26,Yes
C1498,38,Savings,2774.26,2022-04-21,Active,684,West,24,Yes
C1499,30,Savings,817.91,2020-08-22,Active,740,North,7,No
C1500,24,Savings,1658.96,2023-01-04,Active,561,East,25,No
C1501,52,Savings,4544.13,2020-12-29,Active,737,West,38,No
C1502,63,Savings,5765.18,2021-09-12,Active,737,East,51,Yes
C1503,24,Checking,1839.03,2021-05-21,Active,746,West,25,No
C1504,47,Savings,506.79,2024-07-13,Active,765,East,8,No
C1505,33,Savings,3125.95,2024-06-04,Active,834,South,31,No
C1506,35,Checking,1751.03,2018-02-16,Active,655,East,15,Yes
C1507,33,Savings,1637.34,2020-12-07,Active,687,East,13,No
C1508,30,Checking,19442.71,2025-05-01,Churned,650,North,138,No
C1509,41,Savings,5897.37,2022-01-12,Active,680,North,40,No
C1510,31,Savings,5033.47,2025-10-08,Churned,787,East,40,No
C1511,44,Checking,3374.82,2020-08-25,Active,585,East,33,No
C1512,41,Checking,3511.61,2018-09-12,Active,619,West,27,No
C1513,38,Checking,4820.99,2025-06-28,Churned,776,North,37,No
C1514,30,Checking,7302.85,2019-04-30,Active,751,East,60,No
C1515,34,Savings,7416.91,2023-03-22,Active,654,West,56,No
C1516,50,Checking,1280.24,2021-06-10,Active,739,North,23,No
C1517,47,Savings,4310.24,2019-10-17,Active,677,East,30,No
C1518,29,Savings,4161.3099999999995,2022-07-19,Active,785,East,12,Yes
C1519,42,Checking,12415.7,2025-09-11,Active,685,East,90,Yes
C1520,50,Checking,6138.57,2023-08-21,Churned,751,West,42,No
C1521,20,Checking,4712.19,2025-11-21,Active,850,East,46,No
C1522,47,Savings,885.68,2021-06-27,Churned,721,East,16,No
C1523,33,Checking,5732.91,2025-09-28,Churned,683,West,46,No
C1524,47,Checking,897.97,2019-04-26,Active,730,East,17,Yes
C1525,31,Savings,2617.75,2025-03-01,Active,654,East,21,No
C1526,19,Savings,1074.8,2021-04-23,Churned,847,West,10,Yes
C1527,21,Savings,7217.37,2022-02-14,Churned,692,East,49,No
C1528,41,Checking,1535.94,2024-11-22,Active,660,West,14,No
C1529,44,Checking,3134.09,2020-06-23,Active,621,South,21,No
C1530,30,Checking,13711.45,2020-06-16,Active,756,North,103,No
C1531,48,Checking,1521.32,2019-07-02,Active,740,North,20,No
C1532,21,Savings,4403.28,2023-05-13,Active,645,South,33,No
C1533,40,Savings,3410.83,2019-09-20,Active,720,North,30,No
C1534,26,Checking,259.74,2023-02-07,Active,574,North,8,No
C1535,33,Checking,9593.21,2024-10-17,Active,692,South,65,No
C1536,41,Checking,579.27,2022-03-11,Active,711,West,16,No
C1537,30,Savings,4007.63,2022-08-31,Active,799,West,35,No
C1538,36,Checking,5085.14,2025-11-15,Active,626,East,44,Yes
C1539,53,Checking,6090.05,2024-02-28,Active,590,North,45,Yes
C1540,34,Checking,7150.67,2023-04-13,Active,617,North,55,No
C1541,51,Savings,1902.33,2024-01-11,Active,586,West,21,No
C1542,27,Checking,210.17,2025-06-13,Active,773,North,15,No
C1543,47,Savings,7862.04,2020-06-13,Suspended,788,East,65,Yes
C1544,58,Savings,4752.79,2020-10-10,Active,702,South,39,No
C1545,18,Savings,11001.64,2025-08-18,Active,765,South,74,No
C1546,31,Checking,10485.25,2024-09-06,Active,689,East,70,No
C1547,47,Savings,11271.53,2018-12-02,Suspended,673,East,81,No
C1548,38,Savings,4132.63,2023-11-23,Active,656,East,28,No
C1549,45,Checking,2585.45,2023-01-04,Active,658,North,23,No
C1550,33,Savings,9558.57,2023-12-04,Active,571,East,76,Yes
C1551,42,Savings,3751.16,2025-11-22,Active,698,South,37,No
C1552,39,Checking,1365.95,2022-01-21,Active,677,East,10,No
C1553,55,Savings,11735.05,2018-11-16,Active,732,West,85,No
C1554,44,Savings,13000.96,2024-04-29,Active,686,East,88,No
C1555,45,Checking,3917.64,2019-04-05,Active,668,East,30,Yes
C1556,36,Checking,622.31,2018-09-10,Active,619,North,17,No
C1557,35,Checking,3094.43,2024-02-22,Active,685,South,31,No
C1558,35,Savings,9913.71,2023-09-02,Churned,731,South,77,No
C1559,45,Savings,14072.91,2020-04-08,Active,599,West,102,No
C1560,35,Checking,1514.96,2024-06-03,Churned,686,East,18,No
C1561,44,Checking,565.93,2024-01-08,Active,696,West,14,No
C1562,65,Checking,12740.55,2019-09-06,Active,629,North,98,Yes
C1563,51,Savings,3109.93,2019-11-05,Active,638,East,34,No
C1564,37,Checking,4161.3099999999995,2021-09-05,Churned,696,North,18,Yes
C1565,55,Checking,20814.47,2023-11-02,Active,600,West,141,Yes
C1566,36,Savings,563.3,2022-12-15,Active,704,West,15,No
C1567,18,Checking,6420.17,2019-04-22,Active,617,South,52,Yes
C1568,28,Checking,611.97,2025-08-18,Active,754,North,8,No
C1569,18,Savings,2974.53,2020-04-21,Active,843,East,34,No
C1570,36,Savings,9922.17,2024-07-16,Active,619,East,68,Yes
C1571,41,Checking,3559.38,2023-06-26,Active,717,South,24,No
C1572,41,Checking,35381.12,2019-01-08,Active,629,East,247,Yes
C1573,44,Checking,5063.07,2023-09-22,Active,752,East,36,No
C1574,38,Checking,2474.24,2022-12-30,Active,591,North,24,No
C1575,50,Checking,1641.62,2018-08-16,Active,713,East,21,No
C1576,18,Savings,2739.5,2023-02-01,Active,618,North,19,No
C1577,43,Savings,2946.39,2019-06-25,Active,665,South,27,Yes
C1578,50,Savings,577.13,2023-10-04,Active,607,West,18,No
C1579,23,Savings,2918.16,2022-08-29,Suspended,737,North,34,Yes
C1580,54,Checking,3894.4,2023-02-15,Churned,621,West,35,No
C1581,45,Checking,7846.75,2024-04-28,Active,718,East,53,No
C1582,36,Checking,6565.42,2018-08-25,Active,655,North,47,No
C1583,48,Savings,7551.76,2024-04-07,Active,671,North,62,No
C1584,68,Checking,200.39,2023-03-09,Active,690,South,12,Yes
C1585,43,Checking,4161.3099999999995,2025-07-18,Active,626,South,5,Yes
C1586,43,Savings,6652.65,2021-06-16,Active,694,North,45,Yes
C1587,35,Checking,4119.77,2018-03-31,Active,787,West,30,No
C1588,30,Checking,181.97,2022-06-10,Churned,625,North,12,No
C1589,50,Savings,9943.0,2020-11-08,Churned,762,South,67,No
C1590,30,Checking,9041.8,2018-01-13,Active,784,West,75,No
C1591,41,Checking,4920.01,2020-06-11,Active,622,North,37,No
C1592,35,Checking,562.65,2024-06-26,Active,578,West,17,No
C1593,46,Savings,8877.83,2018-10-27,Active,701,East,72,Yes
C1594,45,Checking,5408.29,2018-07-05,Active,641,West,38,Yes
C1595,53,Checking,9288.46,2022-10-02,Active,810,East,69,No
C1596,34,Checking,8509.84,2021-11-12,Active,682,West,66,No
C1597,37,Savings,9897.37,2025-11-08,Active,623,South,68,No
C1598,29,Checking,4528.97,2018-09-19,Active,599,West,44,Yes
C1599,35,Checking,1057.2,2024-01-26,Active,756,East,17,No
C1600,45,Savings,6823.06,2018-09-04,Active,640,North,47,No
C1601,50,Checking,5962.99,2018-10-10,Active,683,East,53,Yes
C1602,29,Checking,8284.67,2023-04-18,Active,746,East,69,No
C1603,51,Checking,1267.12,2018-05-10,Active,646,West,10,Yes
C1604,57,Checking,1451.29,2021-03-21,Active,677,East,11,No
C1605,45,Checking,13416.03,2022-08-02,Active,678,West,97,No
C1606,63,Savings,8467.23,2020-01-08,Suspended,727,North,66,Yes
C1607,31,Checking,14480.72,2019-07-09,Active,721,East,109,No
C1608,26,Checking,8680.67,2025-03-12,Active,664,South,67,No
C1609,19,Savings,5605.22,2025-03-30,Active,684,South,41,Yes
C1610,58,Checking,6520.2,2022-09-18,Churned,653,West,45,No
C1611,48,Savings,13346.27,2022-03-14,Active,576,East,101,Yes
C1612,40,Savings,5337.98,2022-04-16,Active,698,South,39,Yes
C1613,44,Checking,6154.42,2023-01-12,Active,812,South,48,Yes
C1614,27,Checking,1171.01,2022-03-27,Active,618,West,13,No
C1615,70,Savings,4003.83,2022-03-19,Active,625,East,39,No
C1616,42,Checking,7711.08,2018-11-25,Active,619,South,65,No
C1617,42,Savings,2046.02,2025-08-28,Active,730,East,25,No
C1618,49,Checking,1505.79,2025-06-03,Churned,711,West,21,No
C1619,46,Savings,2409.75,2024-01-18,Active,668,East,23,No
C1620,43,Savings,1808.48,2019-06-29,Active,677,North,18,No
C1621,31,Savings,1601.76,2025-04-30,Active,686,South,12,No
C1622,46,Checking,3468.76,2021-11-25,Active,570,North,34,No
C1623,63,Savings,14455.28,2019-05-01,Active,690,East,106,No
C1624,57,Savings,4394.2,2020-01-02,Active,741,West,38,No
C1625,60,Savings,1398.94,2024-01-10,Active,592,North,12,No
C1626,34,Checking,630.57,2022-05-29,Active,572,North,10,Yes
C1627,29,Savings,7297.45,2023-12-07,Active,790,West,62,No
C1628,39,Checking,3045.36,2019-06-06,Active,637,South,33,No
C1629,41,Checking,4161.3099999999995,2020-07-01,Active,759,West,7,No
C1630,54,Checking,6614.23,,Active,669,North,57,No
C1631,20,Checking,9694.92,2018-04-04,Active,668,South,65,No
C1632,59,Savings,2054.28,2021-05-07,Churned,710,East,23,No
C1633,39,Checking,7222.93,2023-03-12,Churned,618,North,51,No
C1634,35,Savings,1989.66,2025-07-21,Active,689,East,19,No
C1635,28,Checking,16938.03,2024-02-09,Active,653,West,114,Yes
C1636,21,Savings,6219.78,2022-10-04,Active,587,East,43,Yes
C1637,41,Checking,2503.92,2023-12-19,Active,703,East,21,No
C1638,41,Checking,2034.25,2022-04-03,Active,661,South,16,No
C1639,25,Savings,1421.19,2020-07-29,Active,669,South,22,Yes
C1640,25,Checking,7267.6,2020-10-10,Active,595,East,55,No
C1641,36,Checking,1630.9,2023-03-02,Churned,791,South,13,Yes
C1642,61,Checking,5577.7,2021-11-18,Active,741,North,49,No
C1643,37,Savings,1994.33,2019-09-28,Active,747,North,19,Yes
C1644,22,Checking,6657.71,2021-02-03,Active,658,West,53,No
C1645,38,Checking,10272.44,2020-02-12,Active,558,West,71,Yes
C1646,37,Checking,9181.15,2019-04-08,Active,816,East,69,Yes
C1647,18,Checking,8734.02,2018-05-12,Active,675,East,62,No
C1648,40,Savings,1397.48,2025-05-28,Active,627,North,24,Yes
C1649,38,Savings,705.22,2022-09-14,Active,709,East,14,Yes
C1650,49,Checking,7352.85,2024-11-23,Active,761,North,50,Yes
C1651,63,Checking,2906.49,2018-03-06,Active,678,East,22,No
C1652,54,Checking,3547.46,2020-09-12,Active,769,West,25,No
C1653,37,Savings,339.87,2020-04-24,Active,755,North,15,No
C1654,41,Savings,1953.2,2018-10-03,Active,604,West,27,Yes
C1655,71,Savings,355.54,2019-02-18,Active,632,West,13,Yes
C1656,41,Checking,4161.3099999999995,2024-08-29,Active,747,East,20,Yes
C1657,41,Checking,1823.5,2018-05-18,Active,490,South,19,No
C1658,40,Checking,5039.68,2023-01-03,Churned,669,West,46,Yes
C1659,43,Savings,388.56,2024-09-14,Active,579,North,5,No
C1660,39,Savings,6744.93,2025-07-15,Active,646,East,45,Yes
C1661,34,Checking,2490.75,2025-11-20,Active,659,North,31,Yes
C1662,34,Checking,13841.94,2018-07-19,Active,654,East,100,No
C1663,40,Checking,13291.87,2020-09-29,Churned,641,North,90,Yes
C1664,34,Checking,2510.84,2018-07-01,Churned,603,North,17,No
C1665,32,Checking,14023.44,2022-07-06,Active,840,North,94,Yes
C1666,42,Savings,33520.06,2022-12-03,Active,810,South,226,No
C1667,37,Checking,10622.08,2020-08-17,Active,598,North,85,No
C1668,59,Checking,11331.0,2024-01-20,Active,790,West,77,No
C1669,18,Savings,1868.17,2020-06-08,Active,652,West,24,Yes
C1670,54,Checking,5308.08,2018-08-20,Active,689,South,46,Yes
C1671,55,Savings,567.75,2019-07-28,Active,675,South,13,No
C1672,18,Savings,748.38,2023-08-26,Active,633,South,19,No
C1673,36,Savings,40984.51,2021-03-30,Churned,748,South,278,No
C1674,36,Checking,2522.84,2020-08-17,Active,688,South,23,Yes
C1675,24,Savings,8424.34,2024-06-17,Churned,646,North,68,No
C1676,31,Checking,10009.99,2021-07-30,Active,588,North,79,Yes
C1677,27,Checking,11862.55,2024-06-23,Active,617,East,92,No
C1678,62,Checking,36414.88,2024-09-15,Active,565,North,255,No
C1679,52,Checking,1808.45,2025-07-17,Active,680,East,20,No
C1680,56,Checking,397.13,2021-08-06,Active,596,North,14,No
C1681,49,Savings,3327.93,2020-08-28,Active,661,West,25,Yes
C1682,27,Checking,986.13,2021-05-21,Suspended,775,South,10,Yes
C1683,34,Checking,-286.09,2019-08-10,Active,763,East,2,No
C1684,46,Checking,2831.73,2025-05-28,Active,677,South,29,No
C1685,26,Savings,9337.59,2023-11-06,Churned,677,East,67,Yes
C1686,49,Savings,5160.76,2020-06-24,Active,811,East,43,Yes
C1687,38,Savings,2400.59,2022-08-21,Active,716,South,24,Yes
C1688,36,Savings,6523.83,2021-05-15,Active,657,West,50,Yes
C1689,49,Checking,1733.94,2021-02-01,Churned,580,South,15,No
C1690,46,Checking,236.92,2018-09-07,Suspended,707,West,4,No
C1691,36,Checking,8822.53,2024-03-30,Suspended,738,North,68,Yes
C1692,54,Checking,6014.9,2024-08-20,Active,635,North,52,No
C1693,28,Savings,8770.54,2019-12-19,Churned,700,North,59,No
C1694,48,Savings,388.3,2025-01-08,Active,654,East,12,Yes
C1695,48,Checking,11038.44,2025-08-12,Active,667,West,76,No
C1696,37,Savings,5948.03,2022-10-16,Active,505,West,51,No
C1697,44,Checking,5122.36,2024-03-26,Active,664,South,42,No
C1698,25,Checking,6028.8,2023-07-24,Suspended,747,East,50,No
C1699,52,Savings,12139.75,2018-07-12,Churned,635,South,82,No
C1700,38,Savings,5454.92,,Active,683,West,47,No
C1701,34,Checking,5368.6,2025-03-20,Active,627,West,49,No
C1702,53,Savings,28203.01,2025-07-12,Active,705,West,201,Yes
C1703,32,Checking,8631.5,2022-04-11,Churned,664,East,62,No
C1704,24,Savings,3653.54,2023-11-19,Active,614,West,30,No
C1705,22,Savings,7523.63,2021-07-29,Active,773,North,57,No
C1706,48,Checking,3108.21,2025-10-23,Active,745,West,21,Yes
C1707,25,Savings,1709.43,2022-09-02,Active,637,North,20,Yes
C1708,62,Savings,5600.71,2022-07-31,Active,714,North,41,No
C1709,18,Checking,15951.73,2019-09-04,Churned,677,East,110,No
C1710,61,Savings,16032.25,2021-05-13,Active,724,South,108,No
C1711,43,Savings,2660.44,2022-03-22,Active,561,East,26,Yes
C1712,39,Checking,4650.56,2020-01-24,Active,750,North,33,No
C1713,34,Savings,1576.77,2024-01-13,Active,640,North,20,Yes
C1714,45,Savings,32749.48,2023-04-24,Suspended,654,East,224,No
C1715,40,Savings,23967.25,2020-09-14,Active,850,East,173,No
C1716,54,Savings,6440.52,2020-07-12,Active,701,North,55,No
C1717,42,Savings,9940.53,2021-05-16,Active,652,West,75,Yes
C1718,42,Checking,7683.71,2025-12-08,Active,525,West,60,Yes
C1719,36,Checking,5545.99,2019-08-15,Active,777,North,40,Yes
C1720,40,Savings,478.94,2023-03-12,Active,585,North,11,No
C1721,44,Checking,3789.22,2018-08-25,Active,609,East,38,No
C1722,20,Checking,6889.64,2024-04-22,Active,656,South,56,Yes
C1723,24,Checking,6940.5,2022-08-18,Active,779,North,57,No
C1724,49,Checking,2952.03,2022-09-03,Active,734,East,23,No
C1725,43,Checking,17202.09,2024-04-01,Active,668,East,119,Yes
C1726,38,Savings,1248.9,2023-12-11,Active,701,North,9,Yes
C1727,41,Savings,4313.2,2019-07-04,Churned,637,West,32,No
C1728,45,Checking,7194.23,2022-05-10,Churned,689,West,49,Yes
C1729,34,Checking,7316.82,2020-09-21,Active,685,East,61,No
C1730,31,Checking,6425.65,2020-11-10,Active,747,East,45,No
C1731,43,Savings,2081.89,2020-04-12,Active,747,North,24,Yes
C1732,29,Savings,1169.09,2021-09-14,Active,714,East,21,No
C1733,45,Savings,6212.62,2025-04-02,Churned,654,South,56,Yes
C1734,20,Checking,5637.29,2018-11-20,Active,731,North,45,No
C1735,53,Checking,1336.0,2023-01-17,Active,673,East,16,Yes
C1736,46,Checking,7477.51,2022-02-28,Churned,604,West,52,Yes
C1737,44,Savings,3793.71,2019-01-14,Churned,651,South,28,Yes
C1738,52,Savings,6761.4,2024-01-03,Active,685,East,56,No
C1739,60,Savings,11047.56,2020-02-20,Active,743,North,88,Yes
C1740,53,Checking,-1266.01,2018-07-31,Active,667,South,0,No
C1741,18,Savings,265.98,2021-01-04,Active,595,North,2,No
C1742,25,Savings,9210.34,2022-03-25,Churned,683,North,72,Yes
C1743,33,Checking,5795.0,2025-07-22,Churned,687,South,44,Yes
C1744,41,Savings,7366.63,2024-10-13,Active,693,South,54,No
C1745,47,Savings,11076.7,2024-10-05,Active,744,East,77,Yes
C1746,32,Checking,9891.55,2018-06-11,Churned,751,East,72,No
C1747,43,Savings,19602.89,2018-10-26,Active,638,North,135,No
C1748,31,Checking,4756.38,2020-02-10,Active,636,East,37,No
C1749,33,Checking,4172.39,2024-08-03,Active,607,West,37,Yes
C1750,24,Savings,3233.86,2025-07-13,Active,728,West,34,Yes
C1751,29,Checking,1151.22,2024-04-08,Active,781,North,22,No
C1752,24,Savings,5250.31,2020-06-07,Active,657,South,48,Yes
C1753,29,Checking,2096.18,2023-05-18,Active,663,West,21,Yes
C1754,53,Savings,15403.25,2020-05-05,Active,782,East,103,No
C1755,29,Savings,5400.76,2021-09-25,Active,715,East,38,No
C1756,72,Checking,5541.3,2021-05-26,Active,710,South,48,Yes
C1757,46,Savings,2780.33,2018-03-04,Active,596,South,19,No
C1758,43,Savings,470.34,2020-05-17,Churned,677,East,18,No
C1759,30,Savings,343.55,2020-02-18,Active,614,South,11,Yes
C1760,49,Savings,3452.96,2019-04-26,Active,600,South,26,No
C1761,34,Checking,680.14,2023-05-16,Active,655,South,7,No
C1762,42,Savings,5751.34,2020-09-20,Active,638,West,51,Yes
C1763,71,Checking,12920.43,2025-10-20,Active,664,South,87,No
C1764,39,Savings,13019.12,2024-10-11,Active,579,North,94,No
C1765,54,Savings,6606.04,2025-11-22,Active,677,East,53,No
C1766,32,Checking,1573.7,2020-04-17,Active,758,North,12,No
C1767,40,Checking,12076.51,2022-06-13,Active,543,South,82,No
C1768,62,Savings,13184.26,2020-09-07,Active,748,West,102,Yes
C1769,33,Savings,1463.82,2024-03-11,Active,623,West,13,No
C1770,62,Savings,8173.34,2021-08-10,Active,739,North,66,Yes
C1771,49,Checking,2175.6,2021-03-05,Active,675,East,22,Yes
C1772,34,Savings,9886.36,2022-04-09,Active,682,East,75,No
C1773,48,Savings,35500.58,2023-03-25,Active,667,East,246,No
C1774,52,Savings,332.92,2023-12-26,Active,764,West,8,No
C1775,48,Checking,13809.51,2025-04-11,Active,593,West,99,Yes
C1776,22,Checking,5997.18,2022-01-11,Active,722,East,43,No
C1777,32,Savings,21907.15,2021-06-17,Active,757,West,158,No
C1778,38,Checking,3903.04,2020-12-07,Churned,730,East,37,No
C1779,40,Savings,11429.14,2022-01-13,Churned,842,West,91,No
C1780,48,Savings,536.55,2023-10-02,Active,642,North,9,Yes
C1781,43,Checking,2600.33,2023-07-30,Active,747,North,21,Yes
C1782,24,Savings,566.21,2023-03-24,Active,672,South,16,No
C1783,45,Checking,22366.2,2019-02-08,Active,766,West,151,Yes
C1784,48,Checking,10338.76,2023-04-08,Active,679,East,74,Yes
C1785,47,Checking,11635.49,2021-08-04,Active,652,East,81,No
C1786,53,Savings,16830.36,2020-04-12,Active,771,North,114,No
C1787,51,Checking,683.67,2022-02-27,Active,645,South,8,No
C1788,41,Savings,3072.63,2021-07-05,Churned,581,West,32,Yes
C1789,40,Savings,592.1,2022-08-23,Active,643,East,10,No
C1790,21,Checking,1570.36,2018-07-07,Active,677,West,24,Yes
C1791,46,Checking,1713.25,2024-04-23,Churned,777,North,15,Yes
C1792,43,Checking,3949.17,2020-06-25,Active,687,East,33,No
C1793,44,Checking,2026.46,2019-08-21,Active,772,North,28,Yes
C1794,25,Checking,788.69,2018-03-08,Active,584,South,9,Yes
C1795,28,Savings,1249.87,2020-12-04,Churned,648,North,10,No
C1796,53,Checking,1105.91,2024-03-16,Active,659,North,15,No
C1797,40,Savings,21838.6,2024-07-20,Active,671,West,155,No
C1798,49,Savings,8695.04,2024-06-30,Active,685,West,65,No
C1799,41,Checking,20757.56,2022-09-07,Active,728,East,139,No
C1800,41,Savings,3626.13,2021-04-24,Active,648,West,39,Yes
C1801,52,Savings,2107.44,2019-09-17,Active,689,North,21,No
C1802,34,Checking,9755.64,2020-03-14,Active,676,North,68,No
C1803,42,Checking,2519.41,2021-09-13,Churned,615,East,20,No
C1804,35,Checking,2284.77,2020-07-31,Active,672,East,30,No
C1805,35,Checking,1737.75,2022-04-05,Active,669,West,21,No
C1806,37,Checking,983.36,2024-05-22,Active,668,North,14,No
C1807,43,Savings,1928.02,2020-10-03,Active,682,East,15,No
C1808,35,Checking,2784.0,2023-08-08,Churned,685,West,25,Yes
C1809,56,Savings,6875.04,2024-03-05,Active,649,North,51,No
C1810,30,Savings,537.65,2025-05-05,Active,769,West,6,Yes
C1811,38,Checking,1568.19,2025-09-06,Active,598,North,18,Yes
C1812,35,Savings,10083.63,2021-10-14,Active,629,South,79,No
C1813,58,Checking,1103.43,2020-11-20,Active,850,North,11,Yes
C1814,43,Checking,2667.19,2023-06-25,Active,607,East,28,No
C1815,41,Checking,12149.74,2025-03-13,Active,585,East,86,Yes
C1816,23,Savings,1159.98,2023-07-03,Active,731,West,12,No
C1817,44,Savings,668.17,2023-03-03,Active,534,South,8,No
C1818,51,Savings,4126.15,,Active,663,West,33,Yes
C1819,41,Savings,2310.82,2021-12-13,Suspended,830,West,18,Yes
C1820,53,Checking,5122.54,2019-11-25,Active,571,North,35,Yes
C1821,34,Savings,9921.87,2019-07-28,Active,541,East,78,No
C1822,57,Savings,1035.08,2024-02-17,Active,575,North,16,No
C1823,68,Checking,5365.0,2023-06-24,Active,742,West,36,No
C1824,36,Savings,4375.36,2020-01-24,Active,758,East,34,No
