CustomerID,Age,AccountType,Balance,OpenDate,Status,CreditScore,Region,TransactionCount,HasLoan
C1366,36.0,SAVINGS,6846.88,2025-11-27,Active,754.0,East,56,No
C1367,43.0,savings,22785.38,2020-04-29,Active,617.0,West,164,Yes
C1368,41.0,checking,794.8,2025-09-28,Churned,652.0,East,20,No
C1369,42.0,CHECKING,200.13,2025-11-27,Active,667.0,West,12,Yes
C1370,31.0,savings,3560.55,2023-06-26,Active,477.0,West,33,No
C1371,41.0,Savings,733.2,2021-07-22,Active,796.0,East,17,No
C1372,46.0,Savings,8429.12,2023-05-20,Churned,616.0,West,59,No
C1373,58.0,SAVINGS,14908.85,2021-11-29,Active,715.0,South,114,No
C1374,52.0,CHECKING,3565.19,unknown,Active,673.0,South,25,Yes
C1375,66.0,savings,1946.19,2021-01-25,Churned,768.0,West,24,No
C1376,31.0,Savings,3569.24,2021-03-24,Active,708.0,South,26,Yes
C1377,51.0,Savings,7862.13,2019-05-15,Active,663.0,North,57,Yes
C1378,43.0,savings,204.57,2024-06-06,Active,617.0,East,6,No
C1379,67.0,Checking,5491.6,2025-08-03,Active,735.0,North,44,No
C1380,,SAVINGS,5850.51,2024-02-03,Churned,548.0,West,50,Yes
C1381,30.0,savings,6241.5,2022-04-05,Active,725.0,East,56,Yes
C1382,33.0,Checking,1812.61,2022-06-05,Churned,603.0,East,14,No
C1383,18.0,SAVINGS,7661.69,2021-11-14,Active,767.0,East,62,No
C1384,,CHECKING,725.05,2019-08-23,Active,691.0,North,12,No
C1385,31.0,checking,1483.39,2021-04-04,Suspended,725.0,West,24,No
C1386,42.0,SAVINGS,12746.4,2018-06-22,Active,685.0,West,89,No
C1387,45.0,CHECKING,8203.05,2021-03-24,Active,557.0,East,67,No
C1388,63.0,checking,233.05,2018-11-20,Active,619.0,East,8,No
C1389,52.0,Savings,1863.12,2021-11-19,Churned,727.0,East,24,Yes
C1390,34.0,Savings,1597.89,2022-12-17,Active,691.0,South,25,No
C1391,30.0,Savings,2044.9,2025-05-10,Active,762.0,East,24,No
C1392,46.0,SAVINGS,1856.6,2020-11-16,Active,708.0,South,25,No
C1393,25.0,Checking,537.4,2023-05-17,Active,612.0,East,16,No
C1394,62.0,checking,3835.36,2020-05-26,Active,624.0,East,31,No
C1395,55.0,Savings,8067.05,2020-04-07,Active,687.0,North,58,No
C1396,35.0,savings,5749.58,2024-01-16,Active,518.0,West,41,Yes
C1397,,checking,6854.42,2021-01-15,Active,,West,58,Yes
C1398,57.0,checking,657.79,unknown,Active,710.0,East,6,Yes
C1399,39.0,Checking,18306.0,2025-10-22,Churned,765.0,North,127,No
C1400,55.0,CHECKING,11089.2,2021-01-17,Active,569.0,West,86,No
C1401,21.0,Checking,9961.31,2019-07-17,Suspended,767.0,East,67,Yes
C1402,33.0,Savings,10539.08,2019-03-24,Active,836.0,South,77,No
C1403,41.0,savings,16342.51,2024-11-26,Active,587.0,South,115,No
C1404,41.0,savings,4864.92,2024-07-31,Churned,733.0,North,38,Yes
C1405,35.0,Savings,1490.98,2020-09-07,Active,680.0,West,10,No
C1406,48.0,savings,5904.93,2020-09-20,Active,571.0,South,44,No
C1407,28.0,Checking,8299.31,2018-07-27,Suspended,714.0,South,69,No
C1408,39.0,SAVINGS,8184.57,2025-07-06,Active,738.0,South,59,No
C1409,42.0,Checking,4571.96,2023-12-16,Active,637.0,East,33,Yes
C1410,47.0,SAVINGS,575.49,2020-07-13,Active,761.0,East,11,No
C1411,49.0,Savings,2932.82,2025-02-26,Active,563.0,South,21,No
C1412,27.0,savings,15362.14,2020-08-11,Active,575.0,West,110,No
C1413,22.0,checking,5418.9,2018-08-04,Active,689.0,North,51,No
C1414,56.0,CHECKING,4787.45,2019-02-15,Active,681.0,South,35,No
C1415,44.0,checking,2028.85,2022-08-20,Active,629.0,East,23,No
C1416,32.0,SAVINGS,2907.46,2021-09-14,Active,736.0,North,26,No
C1417,59.0,Checking,13692.58,2023-04-19,Active,717.0,South,94,No
C1418,42.0,Checking,6738.01,2019-02-16,Active,740.0,South,55,No
C1419,,Checking,9439.69,2025-08-22,Active,671.0,West,70,No
C1420,,Checking,3784.61,2019-07-18,Active,722.0,East,27,No
C1421,65.0,CHECKING,-6119.52,2018-01-22,Active,648.0,North,0,No
C1422,62.0,Savings,1863.18,2024-03-04,Active,823.0,South,21,No
C1423,38.0,Checking,7484.06,2019-10-09,Active,623.0,North,62,No
C1424,52.0,SAVINGS,3497.52,2022-07-25,Churned,827.0,East,30,No
C1425,48.0,savings,3656.25,2025-04-28,Active,682.0,West,28,No
C1426,57.0,CHECKING,6437.33,2023-05-03,Active,583.0,West,52,No
C1427,29.0,SAVINGS,16669.6,2023-05-10,Active,775.0,West,122,No
C1428,49.0,SAVINGS,546.88,2025-04-18,Active,688.0,East,5,No
C1429,53.0,Checking,10599.02,2020-03-27,Churned,739.0,West,85,Yes
C1430,19.0,savings,2225.11,2021-03-22,Churned,765.0,East,22,Yes
C1431,26.0,Checking,3671.05,2021-08-08,Active,703.0,East,36,No
C1432,18.0,SAVINGS,282.94,2021-03-15,Active,638.0,South,6,Yes
C1433,37.0,Savings,2299.02,2025-03-30,Churned,748.0,South,17,No
C1434,49.0,CHECKING,4340.54,2018-08-31,Churned,680.0,West,29,Yes
C1435,59.0,Savings,496.89,2019-01-02,Active,728.0,West,5,Yes
C1436,41.0,CHECKING,4202.97,2025-04-25,Active,529.0,West,30,No
C1437,60.0,Checking,15862.87,2024-06-09,Active,711.0,South,115,No
C1438,24.0,Checking,818.23,2020-08-09,Churned,635.0,West,17,No
C1439,20.0,CHECKING,8824.76,2024-01-01,Active,795.0,East,63,No
C1440,40.0,savings,3312.45,2018-06-02,Active,723.0,East,35,Yes
C1441,45.0,savings,6538.29,2019-12-19,Active,696.0,South,51,No
C1442,40.0,Checking,1958.55,2022-09-08,Active,714.0,South,14,No
C1443,18.0,Checking,1192.49,2019-12-22,Active,610.0,North,22,No
C1444,39.0,Savings,1199.43,2018-05-29,Suspended,793.0,East,15,Yes
C1445,25.0,SAVINGS,588.6,2022-06-15,Active,819.0,North,6,No
C1446,49.0,Checking,1382.17,2023-07-23,Active,707.0,South,20,Yes
C1447,45.0,CHECKING,6697.78,2020-02-03,Active,791.0,East,55,No
C1448,29.0,savings,12956.71,2021-03-31,Active,640.0,West,87,No
C1449,34.0,savings,10246.11,2018-06-03,Active,624.0,East,83,No
C1450,28.0,Savings,7083.65,2018-02-07,Active,682.0,South,48,Yes
C1451,40.0,savings,852.12,2021-05-07,Active,710.0,North,16,Yes
C1452,52.0,savings,2198.08,2024-05-15,Active,652.0,West,21,Yes
C1453,29.0,SAVINGS,2374.7,2024-10-04,Active,717.0,South,20,No
C1454,47.0,checking,1875.75,2019-03-16,Active,701.0,West,15,No
C1455,34.0,CHECKING,4491.71,2021-10-04,Churned,610.0,East,41,No
C1456,31.0,SAVINGS,4751.46,2021-03-11,Churned,716.0,South,37,No
C1457,,checking,2798.6,2023-02-05,Active,740.0,South,33,No
C1458,28.0,savings,2769.78,2025-03-11,Active,692.0,North,25,No
C1459,34.0,Savings,10730.98,2024-02-04,Churned,760.0,North,81,No
C1460,26.0,Savings,9493.72,2023-11-18,Active,594.0,West,64,No
C1461,64.0,savings,2357.25,2023-07-17,Active,712.0,North,24,No
C1462,41.0,Checking,14855.71,2019-07-04,Churned,598.0,West,111,No
C1463,32.0,checking,18472.08,2023-08-28,Active,602.0,North,136,No
C1464,43.0,savings,2523.76,2023-04-02,Active,635.0,South,24,Yes
C1465,39.0,Savings,2775.68,2021-01-22,Churned,614.0,West,26,Yes
C1466,38.0,Savings,4376.88,2020-02-29,Active,641.0,North,36,No
C1467,48.0,checking,17143.61,2019-04-07,Active,665.0,East,121,No
C1468,50.0,CHECKING,12690.32,2021-09-16,Active,738.0,East,98,No
C1469,34.0,savings,799.31,2019-10-28,Active,657.0,North,17,No
C1470,34.0,SAVINGS,3142.7,2023-02-23,Active,569.0,West,33,No
C1471,37.0,savings,4986.16,2025-04-09,Active,759.0,South,46,No
C1472,18.0,CHECKING,4346.59,2020-11-19,Suspended,621.0,East,41,No
C1473,22.0,checking,1443.01,2020-02-02,Active,675.0,East,11,No
C1474,57.0,checking,11896.18,unknown,Active,711.0,West,88,Yes
C1475,60.0,Savings,6929.52,2021-10-12,Active,693.0,North,50,No
C1476,38.0,CHECKING,11067.56,2021-04-23,Active,756.0,East,74,No
C1477,47.0,checking,11893.95,2024-05-14,Active,713.0,East,86,Yes
C1478,44.0,Checking,8428.44,2025-07-25,Suspended,619.0,South,68,Yes
C1479,77.0,savings,3620.46,2020-03-02,Churned,832.0,East,38,Yes
C1480,54.0,Savings,5808.07,2019-12-20,Active,693.0,West,51,No
C1481,39.0,SAVINGS,1198.73,2024-11-07,Active,669.0,West,15,No
C1482,29.0,CHECKING,6868.62,2025-03-01,Active,747.0,West,47,No
C1483,21.0,Savings,1335.24,2022-07-19,Active,697.0,East,18,No
C1484,43.0,checking,7254.03,2022-10-18,Active,707.0,North,57,No
C1485,31.0,checking,1715.06,2023-10-12,Active,850.0,West,26,No
C1486,23.0,SAVINGS,900.33,2021-09-05,Suspended,660.0,North,12,Yes
C1487,33.0,SAVINGS,1233.99,2018-12-22,Active,657.0,East,14,No
C1488,28.0,SAVINGS,161.96,2022-06-30,Active,688.0,East,12,No
C1489,61.0,SAVINGS,7760.85,2025-07-04,Active,755.0,South,56,Yes
C1490,51.0,SAVINGS,8059.6,2019-01-26,Active,574.0,West,60,Yes
C1491,40.0,Checking,4490.81,2020-01-27,Active,542.0,South,30,No
C1492,58.0,savings,1205.86,2019-07-30,Active,638.0,East,19,No
C1493,41.0,CHECKING,673.52,2023-05-10,Active,,East,15,Yes
C1494,30.0,Savings,265.89,2021-08-18,Active,650.0,North,3,No
C1495,59.0,SAVINGS,1237.32,2020-10-13,Active,715.0,South,14,No
C1496,47.0,savings,13440.5,2018-01-28,Active,617.0,South,98,Yes
C1497,28.0,checking,1808.77,2020-12-04,Active,580.0,South,26,Yes
C1498,38.0,savings,2774.26,2022-04-21,Active,684.0,West,24,Yes
C1499,30.0,SAVINGS,817.91,2020-08-22,Active,740.0,North,7,No
C1500,24.0,Savings,1658.96,2023-01-04,Active,561.0,East,25,No
C1501,52.0,SAVINGS,4544.13,2020-12-29,Active,737.0,West,38,No
C1502,63.0,savings,5765.18,2021-09-12,Active,737.0,East,51,Yes
C1503,24.0,checking,1839.03,2021-05-21,Active,746.0,West,25,No
C1504,47.0,savings,506.79,2024-07-13,Active,765.0,East,8,No
C1505,33.0,SAVINGS,3125.95,2024-06-04,Active,834.0,South,31,No
C1506,35.0,CHECKING,1751.03,2018-02-16,Active,655.0,East,15,Yes
C1507,33.0,savings,1637.34,2020-12-07,Active,687.0,East,13,No
C1508,30.0,CHECKING,19442.71,2025-05-01,Churned,650.0,North,138,No
C1509,41.0,SAVINGS,5897.37,2022-01-12,Active,680.0,North,40,No
C1510,31.0,savings,5033.47,2025-10-08,Churned,787.0,East,40,No
C1511,44.0,checking,3374.82,2020-08-25,Active,585.0,East,33,No
C1512,,Checking,3511.61,2018-09-12,Active,619.0,West,27,No
C1513,38.0,Checking,4820.99,2025-06-28,Churned,776.0,North,37,No
C1514,30.0,CHECKING,7302.85,2019-04-30,Active,751.0,East,60,No
C1515,34.0,SAVINGS,7416.91,2023-03-22,Active,654.0,West,56,No
C1516,50.0,CHECKING,1280.24,2021-06-10,Active,739.0,North,23,No
C1517,47.0,SAVINGS,4310.24,2019-10-17,Active,,East,30,No
C1518,29.0,SAVINGS,,2022-07-19,Active,785.0,East,12,Yes
C1519,42.0,Checking,12415.7,2025-09-11,Active,685.0,East,90,Yes
C1520,50.0,checking,6138.57,2023-08-21,Churned,751.0,West,42,No
C1521,20.0,checking,4712.19,2025-11-21,Active,850.0,East,46,No
C1522,47.0,savings,885.68,2021-06-27,Churned,721.0,East,16,No
C1523,33.0,CHECKING,5732.91,2025-09-28,Churned,683.0,West,46,No
C1524,47.0,checking,897.97,2019-04-26,Active,730.0,East,17,Yes
C1525,31.0,Savings,2617.75,2025-03-01,Active,654.0,East,21,No
C1526,19.0,savings,1074.8,2021-04-23,Churned,847.0,West,10,Yes
C1527,21.0,savings,7217.37,2022-02-14,Churned,692.0,East,49,No
C1528,41.0,Checking,1535.94,2024-11-22,Active,660.0,West,14,No
C1529,44.0,CHECKING,3134.09,2020-06-23,Active,621.0,South,21,No
C1530,30.0,checking,13711.45,2020-06-16,Active,756.0,North,103,No
C1531,48.0,checking,1521.32,2019-07-02,Active,740.0,North,20,No
C1532,21.0,SAVINGS,4403.28,2023-05-13,Active,645.0,South,33,No
C1533,40.0,savings,3410.83,2019-09-20,Active,720.0,North,30,No
C1534,26.0,CHECKING,259.74,2023-02-07,Active,574.0,North,8,No
C1535,33.0,CHECKING,9593.21,2024-10-17,Active,692.0,South,65,No
C1536,41.0,CHECKING,579.27,2022-03-11,Active,711.0,West,16,No
C1537,30.0,SAVINGS,4007.63,2022-08-31,Active,799.0,West,35,No
C1538,36.0,Checking,5085.14,2025-11-15,Active,626.0,East,44,Yes
C1539,53.0,checking,6090.05,2024-02-28,Active,590.0,North,45,Yes
C1540,34.0,CHECKING,7150.67,2023-04-13,Active,617.0,North,55,No
C1541,51.0,SAVINGS,1902.33,2024-01-11,Active,586.0,West,21,No
C1542,27.0,Checking,210.17,2025-06-13,Active,773.0,North,15,No
C1543,47.0,SAVINGS,7862.04,2020-06-13,Suspended,788.0,East,65,Yes
C1544,58.0,Savings,4752.79,2020-10-10,Active,702.0,South,39,No
C1545,18.0,savings,11001.64,2025-08-18,Active,765.0,South,74,No
C1546,31.0,checking,10485.25,2024-09-06,Active,689.0,East,70,No
C1547,47.0,SAVINGS,11271.53,2018-12-02,Suspended,673.0,East,81,No
C1548,38.0,SAVINGS,4132.63,2023-11-23,Active,656.0,East,28,No
C1549,45.0,checking,2585.45,2023-01-04,Active,658.0,North,23,No
C1550,33.0,savings,9558.57,2023-12-04,Active,571.0,East,76,Yes
C1551,42.0,Savings,3751.16,2025-11-22,Active,698.0,South,37,No
C1552,39.0,Checking,1365.95,2022-01-21,Active,677.0,East,10,No
C1553,55.0,SAVINGS,11735.05,2018-11-16,Active,732.0,West,85,No
C1554,44.0,savings,13000.96,2024-04-29,Active,686.0,East,88,No
C1555,45.0,Checking,3917.64,2019-04-05,Active,668.0,East,30,Yes
C1556,36.0,Checking,622.31,2018-09-10,Active,619.0,North,17,No
C1557,35.0,Checking,3094.43,2024-02-22,Active,685.0,South,31,No
C1558,35.0,Savings,9913.71,2023-09-02,Churned,731.0,South,77,No
C1559,45.0,Savings,14072.91,2020-04-08,Active,599.0,West,102,No
C1560,35.0,Checking,1514.96,2024-06-03,Churned,686.0,East,18,No
C1561,44.0,CHECKING,565.93,2024-01-08,Active,696.0,West,14,No
C1562,65.0,checking,12740.55,2019-09-06,Active,629.0,North,98,Yes
C1563,51.0,Savings,3109.93,2019-11-05,Active,638.0,East,34,No
C1564,37.0,CHECKING,,2021-09-05,Churned,696.0,North,18,Yes
C1565,55.0,CHECKING,20814.47,2023-11-02,Active,600.0,West,141,Yes
C1566,36.0,SAVINGS,563.3,2022-12-15,Active,704.0,West,15,No
C1567,18.0,checking,6420.17,2019-04-22,Active,617.0,South,52,Yes
C1568,28.0,Checking,611.97,2025-08-18,Active,754.0,North,8,No
C1569,18.0,SAVINGS,2974.53,2020-04-21,Active,843.0,East,34,No
C1570,36.0,SAVINGS,9922.17,2024-07-16,Active,619.0,East,68,Yes
C1571,41.0,CHECKING,3559.38,2023-06-26,Active,717.0,South,24,No
C1572,,CHECKING,35381.12,2019-01-08,Active,629.0,East,247,Yes
C1573,44.0,CHECKING,5063.07,2023-09-22,Active,752.0,East,36,No
C1574,38.0,Checking,2474.24,2022-12-30,Active,591.0,North,24,No
C1575,50.0,Checking,1641.62,2018-08-16,Active,713.0,East,21,No
C1576,18.0,SAVINGS,2739.5,2023-02-01,Active,618.0,North,19,No
C1577,43.0,SAVINGS,2946.39,2019-06-25,Active,665.0,South,27,Yes
C1578,50.0,Savings,577.13,2023-10-04,Active,607.0,West,18,No
C1579,23.0,Savings,2918.16,2022-08-29,Suspended,737.0,North,34,Yes
C1580,54.0,CHECKING,3894.4,2023-02-15,Churned,621.0,West,35,No
C1581,45.0,Checking,7846.75,2024-04-28,Active,718.0,East,53,No
C1582,36.0,Checking,6565.42,2018-08-25,Active,655.0,North,47,No
C1583,48.0,SAVINGS,7551.76,2024-04-07,Active,671.0,North,62,No
C1584,68.0,checking,200.39,2023-03-09,Active,690.0,South,12,Yes
C1585,43.0,CHECKING,,2025-07-18,Active,626.0,South,5,Yes
C1586,43.0,Savings,6652.65,2021-06-16,Active,694.0,North,45,Yes
C1587,35.0,checking,4119.77,2018-03-31,Active,787.0,West,30,No
C1588,30.0,Checking,181.97,2022-06-10,Churned,625.0,North,12,No
C1589,50.0,Savings,9943.0,2020-11-08,Churned,762.0,South,67,No
C1590,30.0,CHECKING,9041.8,2018-01-13,Active,784.0,West,75,No
C1591,41.0,Checking,4920.01,2020-06-11,Active,622.0,North,37,No
C1592,35.0,CHECKING,562.65,2024-06-26,Active,578.0,West,17,No
C1593,46.0,SAVINGS,8877.83,2018-10-27,Active,701.0,East,72,Yes
C1594,45.0,checking,5408.29,2018-07-05,Active,641.0,West,38,Yes
C1595,53.0,checking,9288.46,2022-10-02,Active,810.0,East,69,No
C1596,34.0,checking,8509.84,2021-11-12,Active,682.0,West,66,No
C1597,37.0,savings,9897.37,2025-11-08,Active,623.0,South,68,No
C1598,29.0,CHECKING,4528.97,2018-09-19,Active,599.0,West,44,Yes
C1599,35.0,checking,1057.2,2024-01-26,Active,756.0,East,17,No
C1600,45.0,SAVINGS,6823.06,2018-09-04,Active,640.0,North,47,No
C1601,50.0,checking,5962.99,2018-10-10,Active,683.0,East,53,Yes
C1602,29.0,CHECKING,8284.67,2023-04-18,Active,746.0,East,69,No
C1603,51.0,checking,1267.12,2018-05-10,Active,646.0,West,10,Yes
C1604,57.0,CHECKING,1451.29,2021-03-21,Active,,East,11,No
C1605,45.0,Checking,13416.03,2022-08-02,Active,678.0,West,97,No
C1606,63.0,SAVINGS,8467.23,2020-01-08,Suspended,727.0,North,66,Yes
C1607,31.0,CHECKING,14480.72,2019-07-09,Active,721.0,East,109,No
C1608,26.0,CHECKING,8680.67,2025-03-12,Active,664.0,South,67,No
C1609,19.0,savings,5605.22,2025-03-30,Active,684.0,South,41,Yes
C1610,58.0,Checking,6520.2,2022-09-18,Churned,653.0,West,45,No
C1611,48.0,SAVINGS,13346.27,2022-03-14,Active,576.0,East,101,Yes
C1612,40.0,savings,5337.98,2022-04-16,Active,698.0,South,39,Yes
C1613,44.0,checking,6154.42,2023-01-12,Active,812.0,South,48,Yes
C1614,27.0,CHECKING,1171.01,2022-03-27,Active,618.0,West,13,No
C1615,70.0,SAVINGS,4003.83,2022-03-19,Active,625.0,East,39,No
C1616,42.0,Checking,7711.08,2018-11-25,Active,619.0,South,65,No
C1617,42.0,savings,2046.02,2025-08-28,Active,730.0,East,25,No
C1618,49.0,CHECKING,1505.79,2025-06-03,Churned,711.0,West,21,No
C1619,46.0,Savings,2409.75,2024-01-18,Active,668.0,East,23,No
C1620,43.0,SAVINGS,1808.48,2019-06-29,Active,,North,18,No
C1621,31.0,savings,1601.76,2025-04-30,Active,686.0,South,12,No
C1622,46.0,Checking,3468.76,2021-11-25,Active,570.0,North,34,No
C1623,63.0,savings,14455.28,2019-05-01,Active,690.0,East,106,No
C1624,57.0,savings,4394.2,2020-01-02,Active,741.0,West,38,No
C1625,60.0,savings,1398.94,2024-01-10,Active,592.0,North,12,No
C1626,34.0,checking,630.57,2022-05-29,Active,572.0,North,10,Yes
C1627,29.0,Savings,7297.45,2023-12-07,Active,790.0,West,62,No
C1628,39.0,Checking,3045.36,2019-06-06,Active,637.0,South,33,No
C1629,41.0,Checking,,2020-07-01,Active,759.0,West,7,No
C1630,54.0,Checking,6614.23,unknown,Active,669.0,North,57,No
C1631,20.0,CHECKING,9694.92,2018-04-04,Active,668.0,South,65,No
C1632,59.0,SAVINGS,2054.28,2021-05-07,Churned,710.0,East,23,No
C1633,39.0,Checking,7222.93,2023-03-12,Churned,618.0,North,51,No
C1634,35.0,SAVINGS,1989.66,2025-07-21,Active,689.0,East,19,No
C1635,28.0,Checking,16938.03,2024-02-09,Active,653.0,West,114,Yes
C1636,21.0,Savings,6219.78,2022-10-04,Active,587.0,East,43,Yes
C1637,,CHECKING,2503.92,2023-12-19,Active,703.0,East,21,No
C1638,41.0,CHECKING,2034.25,2022-04-03,Active,661.0,South,16,No
C1639,25.0,savings,1421.19,2020-07-29,Active,669.0,South,22,Yes
C1640,25.0,checking,7267.6,2020-10-10,Active,595.0,East,55,No
C1641,36.0,CHECKING,1630.9,2023-03-02,Churned,791.0,South,13,Yes
C1642,61.0,CHECKING,5577.7,2021-11-18,Active,741.0,North,49,No
C1643,37.0,Savings,1994.33,2019-09-28,Active,747.0,North,19,Yes
C1644,22.0,Checking,6657.71,2021-02-03,Active,658.0,West,53,No
C1645,38.0,CHECKING,10272.44,2020-02-12,Active,558.0,West,71,Yes
C1646,37.0,CHECKING,9181.15,2019-04-08,Active,816.0,East,69,Yes
C1647,18.0,checking,8734.02,2018-05-12,Active,675.0,East,62,No
C1648,40.0,SAVINGS,1397.48,2025-05-28,Active,627.0,North,24,Yes
C1649,38.0,Savings,705.22,2022-09-14,Active,709.0,East,14,Yes
C1650,49.0,checking,7352.85,2024-11-23,Active,761.0,North,50,Yes
C1651,63.0,CHECKING,2906.49,2018-03-06,Active,678.0,East,22,No
C1652,54.0,CHECKING,3547.46,2020-09-12,Active,769.0,West,25,No
C1653,37.0,Savings,339.87,2020-04-24,Active,755.0,North,15,No
C1654,,savings,1953.2,2018-10-03,Active,604.0,West,27,Yes
C1655,71.0,savings,355.54,2019-02-18,Active,632.0,West,13,Yes
C1656,41.0,CHECKING,,2024-08-29,Active,747.0,East,20,Yes
C1657,41.0,CHECKING,1823.5,2018-05-18,Active,490.0,South,19,No
C1658,40.0,checking,5039.68,2023-01-03,Churned,669.0,West,46,Yes
C1659,43.0,SAVINGS,388.56,2024-09-14,Active,579.0,North,5,No
C1660,39.0,SAVINGS,6744.93,2025-07-15,Active,646.0,East,45,Yes
C1661,34.0,checking,2490.75,2025-11-20,Active,659.0,North,31,Yes
C1662,34.0,checking,13841.94,2018-07-19,Active,654.0,East,100,No
C1663,40.0,Checking,13291.87,2020-09-29,Churned,641.0,North,90,Yes
C1664,34.0,CHECKING,2510.84,2018-07-01,Churned,603.0,North,17,No
C1665,32.0,Checking,14023.44,2022-07-06,Active,840.0,North,94,Yes
C1666,42.0,savings,33520.06,2022-12-03,Active,810.0,South,226,No
C1667,37.0,CHECKING,10622.08,2020-08-17,Active,598.0,North,85,No
C1668,59.0,CHECKING,11331.0,2024-01-20,Active,790.0,West,77,No
C1669,18.0,Savings,1868.17,2020-06-08,Active,652.0,West,24,Yes
C1670,54.0,CHECKING,5308.08,2018-08-20,Active,689.0,South,46,Yes
C1671,55.0,savings,567.75,2019-07-28,Active,675.0,South,13,No
C1672,18.0,SAVINGS,748.38,2023-08-26,Active,633.0,South,19,No
C1673,36.0,SAVINGS,40984.51,2021-03-30,Churned,748.0,South,278,No
C1674,36.0,CHECKING,2522.84,2020-08-17,Active,688.0,South,23,Yes
C1675,24.0,SAVINGS,8424.34,2024-06-17,Churned,646.0,North,68,No
C1676,31.0,Checking,10009.99,2021-07-30,Active,588.0,North,79,Yes
C1677,27.0,CHECKING,11862.55,2024-06-23,Active,617.0,East,92,No
C1678,62.0,Checking,36414.88,2024-09-15,Active,565.0,North,255,No
C1679,52.0,checking,1808.45,2025-07-17,Active,680.0,East,20,No
C1680,56.0,checking,397.13,2021-08-06,Active,596.0,North,14,No
C1681,49.0,Savings,3327.93,2020-08-28,Active,661.0,West,25,Yes
C1682,27.0,CHECKING,986.13,2021-05-21,Suspended,775.0,South,10,Yes
C1683,34.0,checking,-286.09,2019-08-10,Active,763.0,East,2,No
C1684,46.0,checking,2831.73,2025-05-28,Active,677.0,South,29,No
C1685,26.0,SAVINGS,9337.59,2023-11-06,Churned,,East,67,Yes
C1686,49.0,Savings,5160.76,2020-06-24,Active,811.0,East,43,Yes
C1687,38.0,Savings,2400.59,2022-08-21,Active,716.0,South,24,Yes
C1688,36.0,SAVINGS,6523.83,2021-05-15,Active,657.0,West,50,Yes
C1689,49.0,CHECKING,1733.94,2021-02-01,Churned,580.0,South,15,No
C1690,46.0,Checking,236.92,2018-09-07,Suspended,707.0,West,4,No
C1691,36.0,CHECKING,8822.53,2024-03-30,Suspended,738.0,North,68,Yes
C1692,54.0,Checking,6014.9,2024-08-20,Active,635.0,North,52,No
C1693,28.0,Savings,8770.54,2019-12-19,Churned,700.0,North,59,No
C1694,48.0,savings,388.3,2025-01-08,Active,654.0,East,12,Yes
C1695,48.0,CHECKING,11038.44,2025-08-12,Active,667.0,West,76,No
C1696,37.0,savings,5948.03,2022-10-16,Active,505.0,West,51,No
C1697,44.0,Checking,5122.36,2024-03-26,Active,664.0,South,42,No
C1698,25.0,CHECKING,6028.8,2023-07-24,Suspended,747.0,East,50,No
C1699,52.0,savings,12139.75,2018-07-12,Churned,635.0,South,82,No
C1700,38.0,savings,5454.92,unknown,Active,683.0,West,47,No
C1701,34.0,CHECKING,5368.6,2025-03-20,Active,627.0,West,49,No
C1702,53.0,savings,28203.01,2025-07-12,Active,705.0,West,201,Yes
C1703,32.0,CHECKING,8631.5,2022-04-11,Churned,664.0,East,62,No
C1704,24.0,savings,3653.54,2023-11-19,Active,614.0,West,30,No
C1705,22.0,Savings,7523.63,2021-07-29,Active,773.0,North,57,No
C1706,48.0,CHECKING,3108.21,2025-10-23,Active,745.0,West,21,Yes
C1707,25.0,Savings,1709.43,2022-09-02,Active,637.0,North,20,Yes
C1708,62.0,SAVINGS,5600.71,2022-07-31,Active,714.0,North,41,No
C1709,18.0,checking,15951.73,2019-09-04,Churned,,East,110,No
C1710,61.0,Savings,16032.25,2021-05-13,Active,724.0,South,108,No
C1711,43.0,savings,2660.44,2022-03-22,Active,561.0,East,26,Yes
C1712,39.0,Checking,4650.56,2020-01-24,Active,750.0,North,33,No
C1713,34.0,SAVINGS,1576.77,2024-01-13,Active,640.0,North,20,Yes
C1714,45.0,Savings,32749.48,2023-04-24,Suspended,654.0,East,224,No
C1715,40.0,SAVINGS,23967.25,2020-09-14,Active,850.0,East,173,No
C1716,54.0,Savings,6440.52,2020-07-12,Active,701.0,North,55,No
C1717,42.0,Savings,9940.53,2021-05-16,Active,652.0,West,75,Yes
C1718,42.0,Checking,7683.71,2025-12-08,Active,525.0,West,60,Yes
C1719,36.0,Checking,5545.99,2019-08-15,Active,777.0,North,40,Yes
C1720,40.0,Savings,478.94,2023-03-12,Active,585.0,North,11,No
C1721,44.0,checking,3789.22,2018-08-25,Active,609.0,East,38,No
C1722,20.0,Checking,6889.64,2024-04-22,Active,656.0,South,56,Yes
C1723,24.0,Checking,6940.5,2022-08-18,Active,779.0,North,57,No
C1724,49.0,Checking,2952.03,2022-09-03,Active,734.0,East,23,No
C1725,43.0,CHECKING,17202.09,2024-04-01,Active,668.0,East,119,Yes
C1726,38.0,SAVINGS,1248.9,2023-12-11,Active,701.0,North,9,Yes
C1727,41.0,Savings,4313.2,2019-07-04,Churned,637.0,West,32,No
C1728,45.0,checking,7194.23,2022-05-10,Churned,689.0,West,49,Yes
C1729,34.0,Checking,7316.82,2020-09-21,Active,685.0,East,61,No
C1730,31.0,CHECKING,6425.65,2020-11-10,Active,747.0,East,45,No
C1731,43.0,SAVINGS,2081.89,2020-04-12,Active,747.0,North,24,Yes
